state,rto,rto_code,place_label,latitude,longitude,confidence_score,source,reviewed,notes
Punjab,PUNJAB STA(RAC)/(AITP) - PB1( 16-FEB-2018 ),PB-1,PUNJAB STA /,30.91667,75.41667,0.6800,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""PUNJAB""; feature=ADM1"
Punjab,RTO AMRITSAR - PB2( 02-NOV-2017 ),PB-2,AMRITSAR,31.62234,74.87534,0.6800,geonames,false,"geonames=1278710; matched=""Amritsar""; query=""AMRITSAR""; feature=PPL"
Punjab,RTO BARNALA - PB19( 02-JAN-2018 ),PB-19,BARNALA,30.37451,75.5487,0.6800,geonames,false,"geonames=1276895; matched=""Barnala""; query=""BARNALA""; feature=PPL"
Punjab,RTO BATHINDA - PB3( 25-OCT-2017 ),PB-3,BATHINDA,30.20747,74.93893,0.6800,geonames,false,"geonames=1276070; matched=""Bathinda""; query=""BATHINDA""; feature=PPL"
Punjab,RTO FARIDKOT - PB4( 25-OCT-2017 ),PB-4,FARIDKOT,30.67399,74.75579,0.6800,geonames,false,"geonames=1271949; matched=""Faridkot""; query=""FARIDKOT""; feature=PPL"
Punjab,RTO FATEHGARH SAHIB - PB23( 11-OCT-2017 ),PB-23,FATEHGARH SAHIB,30.64379,76.34787,0.6800,geonames,false,"geonames=7909874; matched=""Fatehgarh Sahib""; query=""FATEHGARH SAHIB""; feature=ADM2"
Punjab,RTO FAZILKA - PB22( 10-NOV-2017 ),PB-22,FAZILKA,30.40207,74.02836,0.6800,geonames,false,"geonames=1271891; matched=""Fazilka""; query=""FAZILKA""; feature=PPLA2"
Punjab,RTO FEROZPUR - PB5( 25-OCT-2017 ),PB-5,FEROZPUR,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,RTO GURDASPUR - PB6( 27-OCT-2017 ),PB-6,GURDASPUR,32.03933,75.40318,0.6800,geonames,false,"geonames=1270647; matched=""Gurdaspur""; query=""GURDASPUR""; feature=PPL"
Punjab,RTO HOSHIARPUR - PB7( 01-NOV-2017 ),PB-7,HOSHIARPUR,31.53723,75.91269,0.6800,geonames,false,"geonames=1269937; matched=""Hoshiarpur""; query=""HOSHIARPUR""; feature=PPLA2"
Punjab,RTO JALANDHAR - PB8( 30-OCT-2017 ),PB-8,JALANDHAR,31.32556,75.57917,0.6800,geonames,false,"geonames=1268782; matched=""Jalandhar""; query=""JALANDHAR""; feature=PPL"
Punjab,RTO KAPURTHALA - PB9( 01-NOV-2017 ),PB-9,KAPURTHALA,31.38011,75.38105,0.6800,geonames,false,"geonames=1267911; matched=""Kapurthala Town""; query=""KAPURTHALA""; feature=PPL"
Punjab,RTO LUDHIANA - PB10( 25-JAN-2018 ),PB-10,LUDHIANA,30.91204,75.85379,0.6800,geonames,false,"geonames=1264728; matched=""Ludhiana""; query=""LUDHIANA""; feature=PPL"
Punjab,RTO MALERKOTLA - PB28( 01-NOV-2017 ),PB-28,MALERKOTLA,30.53376,75.90824,0.6800,geonames,false,"geonames=12680250; matched=""Malerkotla""; query=""MALERKOTLA""; feature=ADM2"
Punjab,RTO MANSA - PB31( 24-OCT-2017 ),PB-31,MANSA,29.98844,75.40167,0.6800,geonames,false,"geonames=1263622; matched=""Mansa""; query=""MANSA""; feature=PPL"
Punjab,RTO MOGA - PB29( 18-OCT-2017 ),PB-29,MOGA,30.81383,75.16878,0.6800,geonames,false,"geonames=1262951; matched=""Moga""; query=""MOGA""; feature=PPL"
Punjab,RTO MUKTSAR SAHIB - PB30( 27-FEB-2018 ),PB-30,MUKTSAR SAHIB,30.47426,74.5166,0.6200,geonames,false,"geonames=1262578; matched=""Muktsar""; query=""MUKTSAR""; feature=PPL"
Punjab,RTO PATHANKOT - PB35( 01-NOV-2017 ),PB-35,PATHANKOT,32.27484,75.65287,0.6800,geonames,false,"geonames=1260137; matched=""Pathankot""; query=""PATHANKOT""; feature=PPL"
Punjab,RTO PATIALA - PB11( 22-DEC-2017 ),PB-11,PATIALA,30.33625,76.3922,0.6800,geonames,false,"geonames=1260107; matched=""Patiala""; query=""PATIALA""; feature=PPL"
Punjab,RTO ROPAR - PB12( 31-OCT-2017 ),PB-12,ROPAR,30.96896,76.52695,0.6800,geonames,false,"geonames=1257951; matched=""Ropar""; query=""ROPAR""; feature=PPL"
Punjab,RTO SAHIBZADA AJIT SINGH NAGAR - PB65( 24-OCT-2017 ),PB-65,SAHIBZADA AJIT SINGH NAGAR,30.65,76.7,0.6800,geonames,false,"geonames=8407426; matched=""Ajitgarh""; query=""SAHIBZADA AJIT SINGH NAGAR""; feature=ADM2"
Punjab,RTO SANGRUR - PB13( 13-NOV-2017 ),PB-13,SANGRUR,30.24506,75.84488,0.6800,geonames,false,"geonames=1257402; matched=""Sangrur""; query=""SANGRUR""; feature=PPL"
Punjab,RTO SBS NAGAR - PB32( 28-OCT-2017 ),PB-32,SBS NAGAR,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,RTO TARN TARAN - PB46( 26-OCT-2017 ),PB-46,TARN TARAN,31.45191,74.92777,0.6800,geonames,false,"geonames=1254868; matched=""Tarn Taran""; query=""TARN TARAN""; feature=PPL"
Punjab,SDM ABOHAR - PB15( 26-OCT-2017 ),PB-15,SDM ABOHAR,30.14453,74.19552,0.6200,geonames,false,"geonames=1279403; matched=""Abohar""; query=""ABOHAR""; feature=PPL"
Punjab,SDM ADAMPUR - PB94( 26-OCT-2023 ),PB-94,SDM ADAMPUR,31.43224,75.71484,0.6200,geonames,false,"geonames=1462733; matched=""Adampur""; query=""ADAMPUR""; feature=PPL"
Punjab,SDM AHMEDGARH - PB82( 01-NOV-2017 ),PB-82,SDM AHMEDGARH,30.67731,75.82633,0.6200,geonames,false,"geonames=13494596; matched=""Ahmedgarh""; query=""AHMEDGARH""; feature=PPL"
Punjab,SDM AJNALA - PB14( 02-NOV-2017 ),PB-14,SDM AJNALA,31.84473,74.76295,0.6200,geonames,false,"geonames=1279158; matched=""Ajnala""; query=""AJNALA""; feature=PPL"
Punjab,SDM AMARGARH - PB92( 22-OCT-2021 ),PB-92,SDM AMARGARH,30.46207,76.01438,0.6200,geonames,false,"geonames=10432960; matched=""Amargarh""; query=""AMARGARH""; feature=PPL"
Punjab,SDM AMLOH - PB48( 04-OCT-2017 ),PB-48,SDM AMLOH,30.60837,76.23199,0.6200,geonames,false,"geonames=1278758; matched=""Amloh""; query=""AMLOH""; feature=PPL"
Punjab,SDM AMRITSAR-2 - PB89( 02-NOV-2017 ),PB-89,SDM AMRITSAR 2,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM ANANDPUR SAHIB - PB16( 30-OCT-2017 ),PB-16,SDM ANANDPUR SAHIB,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM BABA BAKALA - PB17( 02-NOV-2017 ),PB-17,SDM BABA BAKALA,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM BAGHA PURANA - PB69( 18-OCT-2017 ),PB-69,SDM BAGHA PURANA,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM BALACHAUR - PB20( 01-NOV-2017 ),PB-20,SDM BALACHAUR,31.06062,76.30166,0.6200,geonames,false,"geonames=1277666; matched=""Balachor""; query=""BALACHAUR""; feature=PPL"
Punjab,SDM BANGA - PB78( 01-NOV-2017 ),PB-78,SDM BANGA,31.18874,75.99495,0.6200,geonames,false,"geonames=1277338; matched=""Banga""; query=""BANGA""; feature=PPL"
Punjab,SDM BASSI PATHANA - PB52( 28-SEP-2017 ),PB-52,SDM BASSI PATHANA,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM BATALA - PB18( 27-OCT-2017 ),PB-18,SDM BATALA,31.80921,75.20294,0.6200,geonames,false,"geonames=1276720; matched=""Batala""; query=""BATALA""; feature=PPL"
Punjab,SDM BHAWNIGARH - PB84( 25-OCT-2017 ),PB-84,SDM BHAWNIGARH,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM BHIKHIWIND - PB88( 26-OCT-2017 ),PB-88,SDM BHIKHIWIND,31.25724,74.65416,0.6200,geonames,false,"geonames=12681627; matched=""Bhikhiwind""; query=""BHIKHIWIND""; feature=ADM3"
Punjab,SDM BHOLATH - PB57( 01-NOV-2017 ),PB-57,SDM BHOLATH,31.54279,75.50755,0.6200,geonames,false,"geonames=1275859; matched=""Bhulath Gharbi""; query=""BHOLATH""; feature=PPL"
Punjab,SDM BUDHLADA - PB50( 26-OCT-2017 ),PB-50,SDM BUDHLADA,29.92799,75.56205,0.6200,geonames,false,"geonames=1275147; matched=""Budhlada""; query=""BUDHLADA""; feature=PPL"
Punjab,SDM CHAMKAUR SAHIB - PB71( 26-OCT-2017 ),PB-71,SDM CHAMKAUR SAHIB,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM DASUYA - PB21( 01-NOV-2017 ),PB-21,SDM DASUYA,31.81679,75.6531,0.6200,geonames,false,"geonames=1273410; matched=""Dasuya""; query=""DASUYA""; feature=PPL"
Punjab,SDM DERA BABA NANAK - PB58( 27-OCT-2017 ),PB-58,SDM DERA BABA NANAK,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM DERA BASSI - PB70( 17-OCT-2017 ),PB-70,SDM DERA BASSI,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM DHAR KALAN - PB68( 01-NOV-2017 ),PB-68,SDM DHAR KALAN,31.54235,75.23568,0.6200,geonames,false,"geonames=10698040; matched=""Raya""; query=""KALAN""; feature=PPL"
Punjab,SDM DHARAMKOT - PB76( 18-OCT-2017 ),PB-76,SDM DHARAMKOT,30.97053,75.23011,0.6200,geonames,false,"geonames=12681621; matched=""Dharamkot""; query=""DHARAMKOT""; feature=ADM3"
Punjab,SDM DHURI - PB59( 27-OCT-2017 ),PB-59,SDM DHURI,30.36846,75.86791,0.6200,geonames,false,"geonames=1272670; matched=""Dhuri""; query=""DHURI""; feature=PPL"
Punjab,SDM DINANAGAR - PB99( 25-MAR-2019 ),PB-99,SDM DINANAGAR,32.13664,75.47291,0.6200,geonames,false,"geonames=1272546; matched=""Dinanagar""; query=""DINANAGAR""; feature=PPL"
Punjab,SDM DIRBA - PB86( 01-NOV-2017 ),PB-86,SDM DIRBA,30.07222,75.99607,0.6200,geonames,false,"geonames=1272517; matched=""Dirba""; query=""DIRBA""; feature=PPL"
Punjab,SDM DUDHAN SADHAN - PB83( 26-OCT-2017 ),PB-83,SDM DUDHAN SADHAN,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM GARSHANKAR - PB24( 27-OCT-2017 ),PB-24,SDM GARSHANKAR,31.21537,76.14149,0.6200,geonames,false,"geonames=1271538; matched=""Garhshankar""; query=""GARSHANKAR""; feature=PPL"
Punjab,SDM GIDDARBAHA - PB60( 13-OCT-2017 ),PB-60,SDM GIDDARBAHA,30.19953,74.66627,0.6200,geonames,false,"geonames=1271212; matched=""Giddarbaha""; query=""GIDDARBAHA""; feature=PPL"
Punjab,SDM GURU HAR SAHAI - PB77( 24-OCT-2017 ),PB-77,SDM GURU HAR SAHAI,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM JAGRAON - PB25( 03-NOV-2017 ),PB-25,SDM JAGRAON,30.78783,75.47391,0.6200,geonames,false,"geonames=1269564; matched=""Jagraon""; query=""JAGRAON""; feature=PPL"
Punjab,SDM JAITO - PB62( 24-OCT-2017 ),PB-62,SDM JAITO,30.45126,74.89189,0.6200,geonames,false,"geonames=1269488; matched=""Jaito""; query=""JAITO""; feature=PPL"
Punjab,SDM JALALABAD - PB61( 26-OCT-2017 ),PB-61,SDM JALALABAD,30.60622,74.25727,0.6200,geonames,false,"geonames=1269445; matched=""Jalalabad""; query=""JALALABAD""; feature=PPL"
Punjab,SDM JALANDHAR-11 - PB90( 27-OCT-2017 ),PB-90,SDM JALANDHAR 11,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM KALANAUR - PB85( 27-OCT-2017 ),PB-85,SDM KALANAUR,32.01227,75.15063,0.6200,geonames,false,"geonames=1268475; matched=""Kalanaur""; query=""KALANAUR""; feature=PPL"
Punjab,SDM KHADUR SAHIB - PB63( 26-OCT-2017 ),PB-63,SDM KHADUR SAHIB,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM KHAMANO - PB49( 26-SEP-2017 ),PB-49,SDM KHAMANO,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM KHANNA - PB26( 01-NOV-2017 ),PB-26,SDM KHANNA,30.70547,76.22196,0.6200,geonames,false,"geonames=1267016; matched=""Khanna""; query=""KHANNA""; feature=PPL"
Punjab,SDM KHARAR - PB27( 23-OCT-2017 ),PB-27,SDM KHARAR,30.74632,76.64689,0.6200,geonames,false,"geonames=1266960; matched=""Kharar""; query=""KHARAR""; feature=PPL"
Punjab,SDM KOTKAPURA - PB79( 25-OCT-2017 ),PB-79,SDM KOTKAPURA,30.5819,74.83298,0.6200,geonames,false,"geonames=7279734; matched=""Kotkapura""; query=""KOTKAPURA""; feature=PPL"
Punjab,SDM LEHRAGAGA - PB75( 27-OCT-2017 ),PB-75,SDM LEHRAGAGA,29.94265,75.80144,0.6200,geonames,false,"geonames=12501476; matched=""Lehragaga""; query=""LEHRAGAGA""; feature=PPL"
Punjab,SDM LOPOKE - PB93( 26-OCT-2023 ),PB-93,SDM LOPOKE,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM LUDHIANA EAST - PB91( 29-DEC-2017 ),PB-91,SDM LUDHIANA EAST,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM MAJITHA - PB81( 28-OCT-2017 ),PB-81,SDM MAJITHA,31.75711,74.95891,0.6200,geonames,false,"geonames=1264241; matched=""Majitha""; query=""MAJITHA""; feature=PPL"
Punjab,SDM MALOUT - PB53( 17-OCT-2017 ),PB-53,SDM MALOUT,30.21121,74.4818,0.6200,geonames,false,"geonames=1264138; matched=""Malout""; query=""MALOUT""; feature=PPL"
Punjab,SDM MAUR MANDI - PB80( 25-OCT-2017 ),PB-80,SDM MAUR MANDI,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM MOONAK - PB64( 27-OCT-2017 ),PB-64,SDM MOONAK,29.82529,75.89055,0.6200,geonames,false,"geonames=11185885; matched=""Moonak""; query=""MOONAK""; feature=PPL"
Punjab,SDM MORINDA - PB87( 27-OCT-2017 ),PB-87,SDM MORINDA,30.79014,76.49883,0.6200,geonames,false,"geonames=1262426; matched=""Morinda""; query=""MORINDA""; feature=PPL"
Punjab,SDM MUKERIAN - PB54( 27-OCT-2017 ),PB-54,SDM MUKERIAN,31.95394,75.61716,0.6200,geonames,false,"geonames=1262596; matched=""Mukerian""; query=""MUKERIAN""; feature=PPL"
Punjab,SDM NABHA - PB34( 13-OCT-2017 ),PB-34,SDM NABHA,30.37577,76.15292,0.6200,geonames,false,"geonames=1262319; matched=""Nabha""; query=""NABHA""; feature=PPL"
Punjab,SDM NAKODAR - PB33( 31-OCT-2017 ),PB-33,SDM NAKODAR,31.12586,75.47508,0.6200,geonames,false,"geonames=1262097; matched=""Nakodar""; query=""NAKODAR""; feature=PPLA3"
Punjab,SDM NANGAL - PB74( 26-OCT-2017 ),PB-74,SDM NANGAL,31.38966,76.37574,0.6200,geonames,false,"geonames=1261922; matched=""Nangal""; query=""NANGAL""; feature=PPL"
Punjab,SDM NIHAL SINGH WALA - PB66( 18-OCT-2017 ),PB-66,SDM NIHAL SINGH WALA,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM PATRAN - PB72( 11-OCT-2017 ),PB-72,SDM PATRAN,29.9577,76.0486,0.6200,geonames,false,"geonames=7910929; matched=""Patran""; query=""PATRAN""; feature=PPL"
Punjab,SDM PATTI - PB38( 26-OCT-2017 ),PB-38,SDM PATTI,31.28092,74.85849,0.6200,geonames,false,"geonames=1260045; matched=""Patti""; query=""PATTI""; feature=PPL"
Punjab,SDM PAYAL - PB55( 03-NOV-2017 ),PB-55,SDM PAYAL,30.72131,76.06046,0.6200,geonames,false,"geonames=1260845; matched=""Pail""; query=""PAYAL""; feature=PPL"
Punjab,SDM PHAGWARA - PB36( 01-NOV-2017 ),PB-36,SDM PHAGWARA,31.22452,75.77387,0.6200,geonames,false,"geonames=1259827; matched=""Phagwara""; query=""PHAGWARA""; feature=PPL"
Punjab,SDM PHILLOUR - PB37( 28-OCT-2017 ),PB-37,SDM PHILLOUR,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM RAIKOT - PB56( 20-NOV-2017 ),PB-56,SDM RAIKOT,30.65,75.6,0.6200,geonames,false,"geonames=1258993; matched=""Raikot""; query=""RAIKOT""; feature=PPL"
Punjab,SDM RAJPURA - PB39( 24-OCT-2017 ),PB-39,SDM RAJPURA,30.47856,76.59284,0.6200,geonames,false,"geonames=1258803; matched=""Rajpura""; query=""RAJPURA""; feature=PPL"
Punjab,SDM RAMPURA PHUL - PB40( 25-OCT-2017 ),PB-40,SDM RAMPURA PHUL,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM SAMANA - PB42( 11-OCT-2017 ),PB-42,SDM SAMANA,30.15395,76.19851,0.6200,geonames,false,"geonames=1257559; matched=""Samana""; query=""SAMANA""; feature=PPL"
Punjab,SDM SAMRALA - PB43( 27-OCT-2017 ),PB-43,SDM SAMRALA,30.83601,76.19324,0.6200,geonames,false,"geonames=1257503; matched=""Samrala""; query=""SAMRALA""; feature=PPL"
Punjab,SDM SARDULGARH - PB51( 27-OCT-2017 ),PB-51,SDM SARDULGARH,29.69224,75.23608,0.6200,geonames,false,"geonames=1257191; matched=""Sardulgarh""; query=""SARDULGARH""; feature=PPL"
Punjab,SDM SHAHKOT - PB67( 30-OCT-2017 ),PB-67,SDM SHAHKOT,31.08173,75.33708,0.6200,geonames,false,"geonames=1256725; matched=""Shahkot""; query=""SHAHKOT""; feature=PPL"
Punjab,SDM SULTANPUR LODHI - PB41( 30-OCT-2017 ),PB-41,SDM SULTANPUR LODHI,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM SUNAM - PB44( 26-OCT-2017 ),PB-44,SDM SUNAM,30.12883,75.79943,0.6200,geonames,false,"geonames=1255449; matched=""Sunam""; query=""SUNAM""; feature=PPL"
Punjab,SDM TALWANDI SABO - PB45( 24-OCT-2017 ),PB-45,SDM TALWANDI SABO,30.91667,75.41667,0.6200,geonames,false,"geonames=1259223; matched=""State of Punjab""; query=""Punjab""; feature=ADM1"
Punjab,SDM TANDA - PB95( 29-AUG-2024 ),PB-95,SDM TANDA,31.68497,75.59995,0.6200,geonames,false,"geonames=12681640; matched=""Tanda""; query=""TANDA""; feature=ADM3"
Punjab,SDM TAPA - PB73( 03-NOV-2017 ),PB-73,SDM TAPA,30.29794,75.36936,0.6200,geonames,false,"geonames=10255848; matched=""Tapa""; query=""TAPA""; feature=PPL"
Punjab,SDM ZIRA - PB47( 26-OCT-2017 ),PB-47,SDM ZIRA,30.96853,74.99106,0.6200,geonames,false,"geonames=7645176; matched=""Zira""; query=""ZIRA""; feature=PPL"
Rajasthan,A&L Company - RJ267( 08-APR-2021 ),RJ-267,A&L Company,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,ABU ROAD DTO - RJ38( 07-JAN-2019 ),RJ-38,ABU ROAD,24.48012,72.78186,0.6800,geonames,false,"geonames=1279394; matched=""Abu Road""; query=""ABU ROAD""; feature=PPL"
Rajasthan,AJMER RTO - RJ1( 13-APR-2017 ),RJ-1,AJMER,26.4521,74.63867,0.6800,geonames,false,"geonames=1279159; matched=""Ajmer""; query=""AJMER""; feature=PPL"
Rajasthan,ALWAR RTO - RJ2( 19-APR-2018 ),RJ-2,ALWAR,27.56246,76.625,0.6800,geonames,false,"geonames=1278946; matched=""Alwar""; query=""ALWAR""; feature=PPL"
Rajasthan,ARAVALI FITNESS TESTING CENTER - RJ218( 02-DEC-2019 ),RJ-218,ARAVALI FITNESS TESTING CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Adinath Fitness Center - RJ260( 01-JAN-2021 ),RJ-260,Adinath Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Agarwal Fitness Center - RJ225( 15-JAN-2020 ),RJ-225,Agarwal Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Alwar Auto Mobile Fitness Center - RJ243( 11-SEP-2020 ),RJ-243,Alwar Auto Mobile Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Alwar Fitness Center - RJ254( 26-NOV-2020 ),RJ-254,Alwar Fitness Center,27.56246,76.625,0.6800,geonames,false,"geonames=1278946; matched=""Alwar""; query=""Alwar""; feature=PPL"
Rajasthan,Arihant Vehicle Fitness Center - RJ257( 07-DEC-2020 ),RJ-257,Arihant Vehicle Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,Atharva Enterprises - RJ261( 05-JAN-2021 ),RJ-261,Atharva Enterprises,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,BALAJI ALLIANCE - RJ280( 07-APR-2022 ),RJ-280,BALAJI ALLIANCE,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,BALAJI FITNESS CENTER (BHILWARA) - RJ210( 15-OCT-2019 ),RJ-210,BALAJI FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,BALAJI FITNESS CENTER (HANUMANGARH) - RJ209( 15-OCT-2019 ),RJ-209,BALAJI FITNESS CENTER,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,BALOTRA DTO - RJ39( 17-JUL-2019 ),RJ-39,BALOTRA,25.83242,72.24,0.6800,geonames,false,"geonames=1277527; matched=""Balotra""; query=""BALOTRA""; feature=PPL"
Rajasthan,BANSWARA DTO - RJ3( 03-MAY-2018 ),RJ-3,BANSWARA,23.54109,74.4425,0.6800,geonames,false,"geonames=1277214; matched=""Banswara""; query=""BANSWARA""; feature=PPL"
Rajasthan,BANSWARA VEHICLE FITNESS CENTER - RJ276( 24-MAR-2022 ),RJ-276,BANSWARA VEHICLE FITNESS CENTER,23.54109,74.4425,0.6200,geonames,false,"geonames=1277214; matched=""Banswara""; query=""BANSWARA""; feature=PPL"
Rajasthan,BARAN DTO - RJ28( 09-JAN-2018 ),RJ-28,BARAN,25.1,76.51667,0.6800,geonames,false,"geonames=1277084; matched=""Baran""; query=""BARAN""; feature=PPL"
Rajasthan,BARMER DTO - RJ4( 22-DEC-2017 ),RJ-4,BARMER,25.74572,71.39211,0.6800,geonames,false,"geonames=1276901; matched=""Barmer""; query=""BARMER""; feature=PPL"
Rajasthan,BEAWAR DTO - RJ36( 24-NOV-2017 ),RJ-36,BEAWAR,26.10119,74.32028,0.6800,geonames,false,"geonames=1276634; matched=""Beawar""; query=""BEAWAR""; feature=PPL"
Rajasthan,BHARATPUR RTO - RJ5( 12-JUL-2017 ),RJ-5,BHARATPUR,27.21731,77.49009,0.6800,geonames,false,"geonames=1276128; matched=""Bharatpur""; query=""BHARATPUR""; feature=PPL"
Rajasthan,BHILWARA DTO - RJ6( 28-JUN-2017 ),RJ-6,BHILWARA,25.34707,74.64081,0.6800,geonames,false,"geonames=1275960; matched=""Bhilwara""; query=""BHILWARA""; feature=PPL"
Rajasthan,BHINMAL DTO - RJ46( 23-JUL-2019 ),RJ-46,BHINMAL,24.99944,72.27141,0.6800,geonames,false,"geonames=1275920; matched=""Bhinmal""; query=""BHINMAL""; feature=PPL"
Rajasthan,BHIWARI DTO - RJ40( 06-FEB-2018 ),RJ-40,BHIWARI,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,BIKANER RTO - RJ7( 02-MAY-2017 ),RJ-7,BIKANER,28.01762,73.31495,0.6800,geonames,false,"geonames=1275665; matched=""Bikaner""; query=""BIKANER""; feature=PPL"
Rajasthan,BUNDI DTO - RJ8( 19-DEC-2017 ),RJ-8,BUNDI,25.43855,75.63735,0.6800,geonames,false,"geonames=1275103; matched=""Bundi""; query=""BUNDI""; feature=PPL"
Rajasthan,Bharat Vahan Fitness Center - RJ250( 13-NOV-2020 ),RJ-250,Bharat Vahan Fitness Center,26.58333,73.83333,0.6200,geonames,false,"geonames=1258899; matched=""State of Rajasthan""; query=""Rajasthan""; feature=ADM1"
Rajasthan,CHITTORGARH RTO - RJ9( 08-NOV-2017 ),RJ-9,CHITTORGARH,24.88963,74.62403,0.6800,geonames,false,"geonames=1274040; matched=""Chittorgarh""; query=""CHITTORGARH""; feature=PPL"
Rajasthan,CHOMU DTO - RJ41( 20-SEP-2017 ),RJ-41,CHOMU,27.16955,75.72226,0.6800,geonames,false,"geonames=1274496; matched=""Chaumu""; query=""CHOMU""; feature=PPL"
